Joint1,Joint2,Joint3,Joint4,X,Y,Z,R
0,45,9.4,-0.0518,300.1855,0,71.4505,-0.0518
0,45,9.5,-0.0518,300.1434,0,71.1974,-0.0518
0,45,9.6,-0.0518,300.1008,0,70.9444,-0.0518
0,45,9.7,-0.0518,300.0578,0,70.6915,-0.0518
0,45,9.8,-0.0518,300.0144,0,70.4386,-0.0518
0,45,9.9,-0.0518,299.9705,0,70.1858,-0.0518
0,45,10,-0.0518,299.9261,0,69.9331,-0.0518
0,45,10.1,-0.0518,299.8814,0,69.6805,-0.0518
0,45,10.2,-0.0518,299.8362,0,69.428,-0.0518
0,45,10.3,-0.0518,299.7905,0,69.1755,-0.0518
0,45,10.4,-0.0518,299.7444,0,68.9231,-0.0518
0,45,10.5,-0.0518,299.6979,0,68.6708,-0.0518
0,45,10.6,-0.0518,299.6509,0,68.4186,-0.0518
0,45,10.7,-0.0518,299.6035,0,68.1664,-0.0518
0,45,10.8,-0.0518,299.5556,0,67.9144,-0.0518
0,45,10.9,-0.0518,299.5074,0,67.6624,-0.0518
0,45,11,-0.0518,299.4586,0,67.4105,-0.0518
0,45,11.1,-0.0518,299.4094,0,67.1587,-0.0518
0,45,11.2,-0.0518,299.3598,0,66.907,-0.0518
0,45,11.3,-0.0518,299.3098,0,66.6553,-0.0518
0,45,11.4,-0.0518,299.2593,0,66.4038,-0.0518
0,45,11.5,-0.0518,299.2083,0,66.1523,-0.0518
0,45,11.6,-0.0518,299.157,0,65.901,-0.0518
0,45,11.7,-0.0518,299.1052,0,65.6497,-0.0518
0,45,11.8,-0.0518,299.0529,0,65.3985,-0.0518
0,45,11.9,-0.0518,299.0002,0,65.1474,-0.0518
0,45,12,-0.0518,298.9471,0,64.8964,-0.0518
0,45,12.1,-0.0518,298.8936,0,64.6455,-0.0518
0,45,12.2,-0.0518,298.8396,0,64.3947,-0.0518
0,45,12.3,-0.0518,298.7851,0,64.1439,-0.0518
0,45,12.4,-0.0518,298.7303,0,63.8933,-0.0518
0,45,12.5,-0.0518,298.6749,0,63.6428,-0.0518
0,45,12.6,-0.0518,298.6192,0,63.3924,-0.0518
0,45,12.7,-0.0518,298.563,0,63.142,-0.0518
0,45,12.8,-0.0518,298.5064,0,62.8918,-0.0518
0,45,12.9,-0.0518,298.4493,0,62.6416,-0.0518
0,45,13,-0.0518,298.3918,0,62.3916,-0.0518
0,45,13.1,-0.0518,298.3339,0,62.1417,-0.0518
0,45,13.2,-0.0518,298.2755,0,61.8918,-0.0518
0,45,13.3,-0.0518,298.2167,0,61.6421,-0.0518
0,45,13.4,-0.0518,298.1575,0,61.3925,-0.0518
0,45,13.5,-0.0518,298.0978,0,61.1429,-0.0518
0,45,13.6,-0.0518,298.0377,0,60.8935,-0.0518
0,45,13.7,-0.0518,297.9771,0,60.6442,-0.0518
0,45,13.8,-0.0518,297.9162,0,60.395,-0.0518
0,45,13.9,-0.0518,297.8547,0,60.1459,-0.0518
0,45,14,-0.0518,297.7929,0,59.8969,-0.0518
0,45,14.1,-0.0518,297.7306,0,59.648,-0.0518
0,45,14.2,-0.0518,297.6679,0,59.3992,-0.0518
0,45,14.3,-0.0518,297.6047,0,59.1506,-0.0518
0,45,14.4,-0.0518,297.5411,0,58.902,-0.0518
0,45,14.5,-0.0518,297.4771,0,58.6535,-0.0518
0,45,14.6,-0.0518,297.4127,0,58.4052,-0.0518
0,45,14.7,-0.0518,297.3478,0,58.157,-0.0518
0,45,14.8,-0.0518,297.2825,0,57.9089,-0.0518
0,45,14.9,-0.0518,297.2167,0,57.6609,-0.0518
0,45,15,-0.0518,297.1505,0,57.413,-0.0518
0,45,15.1,-0.0518,297.0839,0,57.1652,-0.0518
0,45,15.2,-0.0518,297.0168,0,56.9176,-0.0518
0,45,15.3,-0.0518,296.9494,0,56.6701,-0.0518
0,45,15.4,-0.0518,296.8814,0,56.4227,-0.0518
0,45,15.5,-0.0518,296.8131,0,56.1754,-0.0518
0,45,15.6,-0.0518,296.7443,0,55.9282,-0.0518
0,45,15.7,-0.0518,296.6751,0,55.6811,-0.0518
0,45,15.8,-0.0518,296.6055,0,55.4342,-0.0518
0,45,15.9,-0.0518,296.5354,0,55.1874,-0.0518
0,45,16,-0.0518,296.4649,0,54.9407,-0.0518
0,45,16.1,-0.0518,296.394,0,54.6942,-0.0518
0,45,16.2,-0.0518,296.3226,0,54.4477,-0.0518
0,45,16.3,-0.0518,296.2508,0,54.2014,-0.0518
0,45,16.4,-0.0518,296.1786,0,53.9552,-0.0518
0,45,16.5,-0.0518,296.1059,0,53.7092,-0.0518
0,45,16.6,-0.0518,296.0328,0,53.4632,-0.0518
0,45,16.7,-0.0518,295.9593,0,53.2174,-0.0518
0,45,16.8,-0.0518,295.8854,0,52.9717,-0.0518
0,45,16.9,-0.0518,295.811,0,52.7262,-0.0518
0,45,17,-0.0518,295.7362,0,52.4808,-0.0518
0,45,17.1,-0.0518,295.661,0,52.2355,-0.0518
0,45,17.2,-0.0518,295.5853,0,51.9903,-0.0518
0,45,17.3,-0.0518,295.5092,0,51.7453,-0.0518
0,45,17.4,-0.0518,295.4327,0,51.5004,-0.0518
0,45,17.5,-0.0518,295.3558,0,51.2557,-0.0518
0,45,17.6,-0.0518,295.2784,0,51.011,-0.0518
0,45,17.7,-0.0518,295.2007,0,50.7665,-0.0518
0,45,17.8,-0.0518,295.1224,0,50.5222,-0.0518
0,45,17.9,-0.0518,295.0438,0,50.278,-0.0518
0,45,18,-0.0518,294.9647,0,50.0339,-0.0518
0,45,18.1,-0.0518,294.8852,0,49.79,-0.0518
0,45,18.2,-0.0518,294.8053,0,49.5462,-0.0518
0,45,18.3,-0.0518,294.725,0,49.3025,-0.0518
0,45,18.4,-0.0518,294.6442,0,49.059,-0.0518
0,45,18.5,-0.0518,294.563,0,48.8156,-0.0518
0,45,18.6,-0.0518,294.4814,0,48.5724,-0.0518
0,45,18.7,-0.0518,294.3993,0,48.3293,-0.0518
0,45,18.8,-0.0518,294.3169,0,48.0864,-0.0518
0,45,18.9,-0.0518,294.234,0,47.8436,-0.0518
0,45,19,-0.0518,294.1507,0,47.6009,-0.0518
0,45,19.1,-0.0518,294.0669,0,47.3584,-0.0518
0,45,19.2,-0.0518,293.9828,0,47.116,-0.0518
0,45,19.3,-0.0518,293.8982,0,46.8738,-0.0518
0,45,19.4,-0.0518,293.8131,0,46.6317,-0.0518
0,45,19.5,-0.0518,293.7277,0,46.3898,-0.0518
0,45,19.6,-0.0518,293.6419,0,46.148,-0.0518
0,45,19.7,-0.0518,293.5556,0,45.9064,-0.0518
0,45,19.8,-0.0518,293.4689,0,45.6649,-0.0518
0,45,19.9,-0.0518,293.3818,0,45.4236,-0.0518
0,45,20,-0.0518,293.2942,0,45.1824,-0.0518
0,45,20.1,-0.0518,293.2063,0,44.9414,-0.0518
0,45,20.2,-0.0518,293.1179,0,44.7006,-0.0518
0,45,20.3,-0.0518,293.0291,0,44.4599,-0.0518
0,45,20.4,-0.0518,292.9399,0,44.2193,-0.0518
0,45,20.5,-0.0518,292.8502,0,43.9789,-0.0518
0,45,20.6,-0.0518,292.7602,0,43.7387,-0.0518
0,45,20.7,-0.0518,292.6697,0,43.4986,-0.0518
0,45,20.8,-0.0518,292.5788,0,43.2587,-0.0518
0,45,20.9,-0.0518,292.4875,0,43.0189,-0.0518
0,45,21,-0.0518,292.3958,0,42.7793,-0.0518
0,45,21.1,-0.0518,292.3036,0,42.5399,-0.0518
0,45,21.2,-0.0518,292.211,0,42.3006,-0.0518
0,45,21.3,-0.0518,292.118,0,42.0615,-0.0518
0,45,21.4,-0.0518,292.0246,0,41.8225,-0.0518
0,45,21.5,-0.0518,291.9308,0,41.5837,-0.0518
0,45,21.6,-0.0518,291.8365,0,41.3451,-0.0518
0,45,21.7,-0.0518,291.7419,0,41.1066,-0.0518
0,45,21.8,-0.0518,291.6468,0,40.8683,-0.0518
0,45,21.9,-0.0518,291.5513,0,40.6302,-0.0518
0,45,22,-0.0518,291.4554,0,40.3922,-0.0518
0,45,22.1,-0.0518,291.3591,0,40.1544,-0.0518
0,45,22.2,-0.0518,291.2624,0,39.9168,-0.0518
0,45,22.3,-0.0518,291.1653,0,39.6794,-0.0518
0,45,22.4,-0.0518,291.0677,0,39.4421,-0.0518
0,45,22.5,-0.0518,290.9697,0,39.2049,-0.0518
0,45,22.6,-0.0518,290.8713,0,38.968,-0.0518
0,45,22.7,-0.0518,290.7725,0,38.7312,-0.0518
0,45,22.8,-0.0518,290.6733,0,38.4946,-0.0518
0,45,22.9,-0.0518,290.5737,0,38.2582,-0.0518
0,45,23,-0.0518,290.4736,0,38.0219,-0.0518
0,45,23.1,-0.0518,290.3732,0,37.7859,-0.0518
0,45,23.2,-0.0518,290.2723,0,37.5499,-0.0518
0,45,23.3,-0.0518,290.1711,0,37.3142,-0.0518
0,45,23.4,-0.0518,290.0693,0,37.0787,-0.0518
0,45,23.5,-0.0518,289.9673,0,36.8433,-0.0518
0,45,23.6,-0.0518,289.8647,0,36.6081,-0.0518
0,45,23.7,-0.0518,289.7618,0,36.3731,-0.0518
0,45,23.8,-0.0518,289.6585,0,36.1382,-0.0518
0,45,23.9,-0.0518,289.5547,0,35.9036,-0.0518
0,45,24,-0.0518,289.4506,0,35.6691,-0.0518
0,45,24.1,-0.0518,289.346,0,35.4348,-0.0518
0,45,24.2,-0.0518,289.2411,0,35.2007,-0.0518
0,45,24.3,-0.0518,289.1357,0,34.9668,-0.0518
0,45,24.4,-0.0518,289.0299,0,34.7331,-0.0518
0,45,24.5,-0.0518,288.9237,0,34.4995,-0.0518
0,45,24.6,-0.0518,288.8171,0,34.2661,-0.0518
0,45,24.7,-0.0518,288.7101,0,34.0329,-0.0518
0,45,24.8,-0.0518,288.6027,0,33.8,-0.0518
0,45,24.9,-0.0518,288.4949,0,33.5671,-0.0518
0,45,25,-0.0518,288.3867,0,33.3345,-0.0518
0,45,25.1,-0.0518,288.278,0,33.1021,-0.0518
0,45,25.2,-0.0518,288.169,0,32.8699,-0.0518
0,45,25.3,-0.0518,288.0595,0,32.6378,-0.0518
0,45,25.4,-0.0518,287.9497,0,32.4059,-0.0518
0,45,25.5,-0.0518,287.8394,0,32.1743,-0.0518
0,45,25.6,-0.0518,287.7288,0,31.9428,-0.0518
0,45,25.7,-0.0518,287.6177,0,31.7115,-0.0518
0,45,25.8,-0.0518,287.5063,0,31.4804,-0.0518
0,45,25.9,-0.0518,287.3944,0,31.2495,-0.0518
0,45,26,-0.0518,287.2821,0,31.0188,-0.0518
0,45,26.1,-0.0518,287.1695,0,30.7884,-0.0518
0,45,26.2,-0.0518,287.0564,0,30.558,-0.0518
0,45,26.3,-0.0518,286.9429,0,30.3279,-0.0518
0,45,26.4,-0.0518,286.829,0,30.098,-0.0518
0,45,26.5,-0.0518,286.7148,0,29.8683,-0.0518
0,45,26.6,-0.0518,286.6001,0,29.6388,-0.0518
0,45,26.7,-0.0518,286.485,0,29.4095,-0.0518
0,45,26.8,-0.0518,286.3695,0,29.1804,-0.0518
0,45,26.9,-0.0518,286.2536,0,28.9515,-0.0518
0,45,27,-0.0518,286.1374,0,28.7228,-0.0518
0,45,27.1,-0.0518,286.0207,0,28.4943,-0.0518
0,45,27.2,-0.0518,285.9036,0,28.266,-0.0518
0,45,27.3,-0.0518,285.7861,0,28.0379,-0.0518
0,45,27.4,-0.0518,285.6683,0,27.81,-0.0518
0,45,27.5,-0.0518,285.55,0,27.5824,-0.0518
0,45,27.6,-0.0518,285.4313,0,27.3549,-0.0518
0,45,27.7,-0.0518,285.3123,0,27.1276,-0.0518
0,45,27.8,-0.0518,285.1928,0,26.9006,-0.0518
0,45,27.9,-0.0518,285.073,0,26.6737,-0.0518
0,45,28,-0.0518,284.9527,0,26.4471,-0.0518
0,45,28.1,-0.0518,284.8321,0,26.2207,-0.0518
0,45,28.2,-0.0518,284.711,0,25.9944,-0.0518
0,45,28.3,-0.0518,284.5896,0,25.7684,-0.0518
0,45,28.4,-0.0518,284.4677,0,25.5427,-0.0518
0,45,28.5,-0.0518,284.3455,0,25.3171,-0.0518
0,45,28.6,-0.0518,284.2229,0,25.0917,-0.0518
0,45,28.7,-0.0518,284.0999,0,24.8666,-0.0518
0,45,28.8,-0.0518,283.9765,0,24.6416,-0.0518
0,45,28.9,-0.0518,283.8527,0,24.4169,-0.0518
0,45,29,-0.0518,283.7285,0,24.1924,-0.0518
0,45,29.1,-0.0518,283.6039,0,23.9681,-0.0518
0,45,29.2,-0.0518,283.479,0,23.744,-0.0518
0,45,29.3,-0.0518,283.3536,0,23.5202,-0.0518
0,45,29.4,-0.0518,283.2278,0,23.2966,-0.0518
0,45,29.5,-0.0518,283.1017,0,23.0732,-0.0518
0,45,29.6,-0.0518,282.9752,0,22.85,-0.0518
0,45,29.7,-0.0518,282.8482,0,22.627,-0.0518
0,45,29.8,-0.0518,282.7209,0,22.4042,-0.0518
0,45,29.9,-0.0518,282.5932,0,22.1817,-0.0518
0,45,30,-0.0518,282.4651,0,21.9594,-0.0518
0,45,30.1,-0.0518,282.3367,0,21.7373,-0.0518
0,45,30.2,-0.0518,282.2078,0,21.5155,-0.0518
0,45,30.3,-0.0518,282.0786,0,21.2939,-0.0518
0,45,30.4,-0.0518,281.9489,0,21.0724,-0.0518
0,45,30.5,-0.0518,281.8189,0,20.8513,-0.0518
0,45,30.6,-0.0518,281.6885,0,20.6303,-0.0518
0,45,30.7,-0.0518,281.5577,0,20.4096,-0.0518
0,45,30.8,-0.0518,281.4265,0,20.1891,-0.0518
0,45,30.9,-0.0518,281.295,0,19.9688,-0.0518
0,45,31,-0.0518,281.163,0,19.7488,-0.0518
0,45,31.1,-0.0518,281.0307,0,19.529,-0.0518
0,45,31.2,-0.0518,280.8979,0,19.3094,-0.0518
0,45,31.3,-0.0518,280.7649,0,19.0901,-0.0518
0,45,31.4,-0.0518,280.6314,0,18.871,-0.0518
0,45,31.5,-0.0518,280.4975,0,18.6521,-0.0518
0,45,31.6,-0.0518,280.3633,0,18.4335,-0.0518
0,45,31.7,-0.0518,280.2286,0,18.2151,-0.0518
0,45,31.8,-0.0518,280.0936,0,17.9969,-0.0518
0,45,31.9,-0.0518,279.9583,0,17.779,-0.0518
0,45,32,-0.0518,279.8225,0,17.5613,-0.0518
0,45,32.1,-0.0518,279.6863,0,17.3438,-0.0518
0,45,32.2,-0.0518,279.5498,0,17.1266,-0.0518
0,45,32.3,-0.0518,279.4129,0,16.9096,-0.0518
0,45,32.4,-0.0518,279.2756,0,16.6929,-0.0518
0,45,32.5,-0.0518,279.1379,0,16.4764,-0.0518
0,45,32.6,-0.0518,278.9999,0,16.2601,-0.0518
0,45,32.7,-0.0518,278.8615,0,16.0441,-0.0518
0,45,32.8,-0.0518,278.7227,0,15.8283,-0.0518
0,45,32.9,-0.0518,278.5835,0,15.6128,-0.0518
0,45,33,-0.0518,278.444,0,15.3975,-0.0518
0,45,33.1,-0.0518,278.3041,0,15.1824,-0.0518
0,45,33.2,-0.0518,278.1638,0,14.9676,-0.0518
0,45,33.3,-0.0518,278.0231,0,14.7531,-0.0518
0,45,33.4,-0.0518,277.882,0,14.5387,-0.0518
0,45,33.5,-0.0518,277.7406,0,14.3247,-0.0518
0,45,33.6,-0.0518,277.5988,0,14.1109,-0.0518
0,45,33.7,-0.0518,277.4567,0,13.8973,-0.0518
