Joint1,Joint2,Joint3,Joint4,X,Y,Z,R
0,4.6,50,-0.0518,165.0166,0,21.9566,-0.0518
0,4.7,50,-0.0518,165.2515,0,21.9375,-0.0518
0,4.8,50,-0.0518,165.4863,0,21.918,-0.0518
0,4.9,50,-0.0518,165.7211,0,21.8981,-0.0518
0,5,50,-0.0518,165.9558,0,21.8777,-0.0518
0,5.1,50,-0.0518,166.1905,0,21.857,-0.0518
0,5.2,50,-0.0518,166.4252,0,21.8359,-0.0518
0,5.3,50,-0.0518,166.6598,0,21.8143,-0.0518
0,5.4,50,-0.0518,166.8944,0,21.7923,-0.0518
0,5.5,50,-0.0518,167.129,0,21.7699,-0.0518
0,5.6,50,-0.0518,167.3634,0,21.7472,-0.0518
0,5.7,50,-0.0518,167.5979,0,21.724,-0.0518
0,5.8,50,-0.0518,167.8324,0,21.7004,-0.0518
0,5.9,50,-0.0518,168.0668,0,21.6763,-0.0518
0,6,50,-0.0518,168.3011,0,21.6519,-0.0518
0,6.1,50,-0.0518,168.5354,0,21.6271,-0.0518
0,6.2,50,-0.0518,168.7697,0,21.6018,-0.0518
0,6.3,50,-0.0518,169.0039,0,21.5762,-0.0518
0,6.4,50,-0.0518,169.2381,0,21.5501,-0.0518
0,6.5,50,-0.0518,169.4722,0,21.5237,-0.0518
0,6.6,50,-0.0518,169.7063,0,21.4968,-0.0518
0,6.7,50,-0.0518,169.9403,0,21.4695,-0.0518
0,6.8,50,-0.0518,170.1743,0,21.4418,-0.0518
0,6.9,50,-0.0518,170.4082,0,21.4137,-0.0518
0,7,50,-0.0518,170.6421,0,21.3852,-0.0518
0,7.1,50,-0.0518,170.876,0,21.3563,-0.0518
0,7.2,50,-0.0518,171.1098,0,21.3269,-0.0518
0,7.3,50,-0.0518,171.3435,0,21.2972,-0.0518
0,7.4,50,-0.0518,171.5772,0,21.2671,-0.0518
0,7.5,50,-0.0518,171.8108,0,21.2365,-0.0518
0,7.6,50,-0.0518,172.0444,0,21.2056,-0.0518
0,7.7,50,-0.0518,172.2779,0,21.1742,-0.0518
0,7.8,50,-0.0518,172.5114,0,21.1424,-0.0518
0,7.9,50,-0.0518,172.7448,0,21.1102,-0.0518
0,8,50,-0.0518,172.9781,0,21.0776,-0.0518
0,8.1,50,-0.0518,173.2114,0,21.0447,-0.0518
0,8.2,50,-0.0518,173.4447,0,21.0113,-0.0518
0,8.3,50,-0.0518,173.6779,0,20.9774,-0.0518
0,8.4,50,-0.0518,173.911,0,20.9432,-0.0518
0,8.5,50,-0.0518,174.144,0,20.9086,-0.0518
0,8.6,50,-0.0518,174.377,0,20.8736,-0.0518
0,8.7,50,-0.0518,174.61,0,20.8381,-0.0518
0,8.8,50,-0.0518,174.8429,0,20.8023,-0.0518
0,8.9,50,-0.0518,175.0757,0,20.766,-0.0518
0,9,50,-0.0518,175.3084,0,20.7294,-0.0518
0,9.1,50,-0.0518,175.5411,0,20.6923,-0.0518
0,9.2,50,-0.0518,175.7737,0,20.6549,-0.0518
0,9.3,50,-0.0518,176.0063,0,20.617,-0.0518
0,9.4,50,-0.0518,176.2388,0,20.5787,-0.0518
0,9.5,50,-0.0518,176.4712,0,20.54,-0.0518
0,9.6,50,-0.0518,176.7036,0,20.5009,-0.0518
0,9.7,50,-0.0518,176.9358,0,20.4614,-0.0518
0,9.8,50,-0.0518,177.1681,0,20.4215,-0.0518
0,9.9,50,-0.0518,177.4002,0,20.3812,-0.0518
0,10,50,-0.0518,177.6323,0,20.3405,-0.0518
0,10.1,50,-0.0518,177.8643,0,20.2994,-0.0518
0,10.2,50,-0.0518,178.0962,0,20.2579,-0.0518
0,10.3,50,-0.0518,178.3281,0,20.2159,-0.0518
0,10.4,50,-0.0518,178.5599,0,20.1736,-0.0518
0,10.5,50,-0.0518,178.7916,0,20.1309,-0.0518
0,10.6,50,-0.0518,179.0232,0,20.0877,-0.0518
0,10.7,50,-0.0518,179.2548,0,20.0442,-0.0518
0,10.8,50,-0.0518,179.4862,0,20.0002,-0.0518
0,10.9,50,-0.0518,179.7177,0,19.9559,-0.0518
0,11,50,-0.0518,179.949,0,19.9111,-0.0518
0,11.1,50,-0.0518,180.1802,0,19.866,-0.0518
0,11.2,50,-0.0518,180.4114,0,19.8204,-0.0518
0,11.3,50,-0.0518,180.6425,0,19.7744,-0.0518
0,11.4,50,-0.0518,180.8735,0,19.7281,-0.0518
0,11.5,50,-0.0518,181.1044,0,19.6813,-0.0518
0,11.6,50,-0.0518,181.3353,0,19.6341,-0.0518
0,11.7,50,-0.0518,181.5661,0,19.5865,-0.0518
0,11.8,50,-0.0518,181.7967,0,19.5386,-0.0518
0,11.9,50,-0.0518,182.0273,0,19.4902,-0.0518
0,12,50,-0.0518,182.2578,0,19.4414,-0.0518
0,12.1,50,-0.0518,182.4883,0,19.3922,-0.0518
0,12.2,50,-0.0518,182.7186,0,19.3426,-0.0518
0,12.3,50,-0.0518,182.9489,0,19.2926,-0.0518
0,12.4,50,-0.0518,183.179,0,19.2422,-0.0518
0,12.5,50,-0.0518,183.4091,0,19.1914,-0.0518
0,12.6,50,-0.0518,183.6391,0,19.1402,-0.0518
0,12.7,50,-0.0518,183.869,0,19.0886,-0.0518
0,12.8,50,-0.0518,184.0988,0,19.0366,-0.0518
0,12.9,50,-0.0518,184.3285,0,18.9842,-0.0518
0,13,50,-0.0518,184.5582,0,18.9314,-0.0518
0,13.1,50,-0.0518,184.7877,0,18.8782,-0.0518
0,13.2,50,-0.0518,185.0172,0,18.8246,-0.0518
0,13.3,50,-0.0518,185.2465,0,18.7706,-0.0518
0,13.4,50,-0.0518,185.4757,0,18.7162,-0.0518
0,13.5,50,-0.0518,185.7049,0,18.6614,-0.0518
0,13.6,50,-0.0518,185.934,0,18.6062,-0.0518
0,13.7,50,-0.0518,186.1629,0,18.5506,-0.0518
0,13.8,50,-0.0518,186.3918,0,18.4946,-0.0518
0,13.9,50,-0.0518,186.6206,0,18.4382,-0.0518
0,14,50,-0.0518,186.8492,0,18.3814,-0.0518
0,14.1,50,-0.0518,187.0778,0,18.3242,-0.0518
0,14.2,50,-0.0518,187.3063,0,18.2666,-0.0518
0,14.3,50,-0.0518,187.5346,0,18.2086,-0.0518
0,14.4,50,-0.0518,187.7629,0,18.1502,-0.0518
0,14.5,50,-0.0518,187.9911,0,18.0914,-0.0518
0,14.6,50,-0.0518,188.2191,0,18.0322,-0.0518
0,14.7,50,-0.0518,188.4471,0,17.9726,-0.0518
0,14.8,50,-0.0518,188.675,0,17.9126,-0.0518
0,14.9,50,-0.0518,188.9027,0,17.8522,-0.0518
0,15,50,-0.0518,189.1304,0,17.7915,-0.0518
0,15.1,50,-0.0518,189.3579,0,17.7303,-0.0518
0,15.2,50,-0.0518,189.5853,0,17.6687,-0.0518
0,15.3,50,-0.0518,189.8126,0,17.6067,-0.0518
0,15.4,50,-0.0518,190.0398,0,17.5443,-0.0518
0,15.5,50,-0.0518,190.267,0,17.4816,-0.0518
0,15.6,50,-0.0518,190.4939,0,17.4184,-0.0518
0,15.7,50,-0.0518,190.7208,0,17.3549,-0.0518
0,15.8,50,-0.0518,190.9476,0,17.2909,-0.0518
0,15.9,50,-0.0518,191.1743,0,17.2265,-0.0518
0,16,50,-0.0518,191.4008,0,17.1618,-0.0518
0,16.1,50,-0.0518,191.6272,0,17.0966,-0.0518
0,16.2,50,-0.0518,191.8536,0,17.0311,-0.0518
0,16.3,50,-0.0518,192.0798,0,16.9652,-0.0518
0,16.4,50,-0.0518,192.3059,0,16.8988,-0.0518
0,16.5,50,-0.0518,192.5318,0,16.8321,-0.0518
0,16.6,50,-0.0518,192.7577,0,16.765,-0.0518
0,16.7,50,-0.0518,192.9834,0,16.6975,-0.0518
0,16.8,50,-0.0518,193.2091,0,16.6296,-0.0518
0,16.9,50,-0.0518,193.4346,0,16.5613,-0.0518
0,17,50,-0.0518,193.6599,0,16.4926,-0.0518
0,17.1,50,-0.0518,193.8852,0,16.4235,-0.0518
0,17.2,50,-0.0518,194.1104,0,16.354,-0.0518
0,17.3,50,-0.0518,194.3354,0,16.2842,-0.0518
0,17.4,50,-0.0518,194.5603,0,16.2139,-0.0518
0,17.5,50,-0.0518,194.7851,0,16.1433,-0.0518
0,17.6,50,-0.0518,195.0097,0,16.0722,-0.0518
0,17.7,50,-0.0518,195.2342,0,16.0008,-0.0518
0,17.8,50,-0.0518,195.4586,0,15.9289,-0.0518
0,17.9,50,-0.0518,195.6829,0,15.8567,-0.0518
0,18,50,-0.0518,195.9071,0,15.7841,-0.0518
0,18.1,50,-0.0518,196.1311,0,15.7111,-0.0518
0,18.2,50,-0.0518,196.355,0,15.6377,-0.0518
0,18.3,50,-0.0518,196.5787,0,15.5639,-0.0518
0,18.4,50,-0.0518,196.8024,0,15.4897,-0.0518
0,18.5,50,-0.0518,197.0259,0,15.4152,-0.0518
0,18.6,50,-0.0518,197.2493,0,15.3402,-0.0518
0,18.7,50,-0.0518,197.4725,0,15.2648,-0.0518
0,18.8,50,-0.0518,197.6956,0,15.1891,-0.0518
0,18.9,50,-0.0518,197.9186,0,15.113,-0.0518
0,19,50,-0.0518,198.1415,0,15.0365,-0.0518
0,19.1,50,-0.0518,198.3642,0,14.9596,-0.0518
0,19.2,50,-0.0518,198.5868,0,14.8823,-0.0518
0,19.3,50,-0.0518,198.8092,0,14.8046,-0.0518
0,19.4,50,-0.0518,199.0315,0,14.7265,-0.0518
0,19.5,50,-0.0518,199.2537,0,14.6481,-0.0518
0,19.6,50,-0.0518,199.4757,0,14.5692,-0.0518
0,19.7,50,-0.0518,199.6976,0,14.49,-0.0518
0,19.8,50,-0.0518,199.9194,0,14.4104,-0.0518
0,19.9,50,-0.0518,200.141,0,14.3304,-0.0518
0,20,50,-0.0518,200.3625,0,14.25,-0.0518
0,20.1,50,-0.0518,200.5838,0,14.1692,-0.0518
0,20.2,50,-0.0518,200.805,0,14.088,-0.0518
0,20.3,50,-0.0518,201.0261,0,14.0065,-0.0518
0,20.4,50,-0.0518,201.247,0,13.9245,-0.0518
0,20.5,50,-0.0518,201.4678,0,13.8422,-0.0518
0,20.6,50,-0.0518,201.6884,0,13.7595,-0.0518
0,20.7,50,-0.0518,201.9089,0,13.6764,-0.0518
0,20.8,50,-0.0518,202.1292,0,13.5929,-0.0518
0,20.9,50,-0.0518,202.3494,0,13.5091,-0.0518
0,21,50,-0.0518,202.5694,0,13.4248,-0.0518
0,21.1,50,-0.0518,202.7894,0,13.3402,-0.0518
0,21.2,50,-0.0518,203.0091,0,13.2552,-0.0518
0,21.3,50,-0.0518,203.2287,0,13.1698,-0.0518
0,21.4,50,-0.0518,203.4481,0,13.084,-0.0518
0,21.5,50,-0.0518,203.6674,0,12.9978,-0.0518
0,21.6,50,-0.0518,203.8866,0,12.9113,-0.0518
0,21.7,50,-0.0518,204.1056,0,12.8244,-0.0518
0,21.8,50,-0.0518,204.3244,0,12.737,-0.0518
0,21.9,50,-0.0518,204.5431,0,12.6494,-0.0518
0,22,50,-0.0518,204.7617,0,12.5613,-0.0518
0,22.1,50,-0.0518,204.98,0,12.4728,-0.0518
0,22.2,50,-0.0518,205.1983,0,12.384,-0.0518
0,22.3,50,-0.0518,205.4164,0,12.2948,-0.0518
0,22.4,50,-0.0518,205.6343,0,12.2052,-0.0518
0,22.5,50,-0.0518,205.852,0,12.1152,-0.0518
0,22.6,50,-0.0518,206.0696,0,12.0248,-0.0518
0,22.7,50,-0.0518,206.2871,0,11.9341,-0.0518
0,22.8,50,-0.0518,206.5044,0,11.843,-0.0518
0,22.9,50,-0.0518,206.7215,0,11.7515,-0.0518
0,23,50,-0.0518,206.9385,0,11.6596,-0.0518
0,23.1,50,-0.0518,207.1553,0,11.5674,-0.0518
0,23.2,50,-0.0518,207.3719,0,11.4747,-0.0518
0,23.3,50,-0.0518,207.5884,0,11.3817,-0.0518
0,23.4,50,-0.0518,207.8047,0,11.2883,-0.0518
0,23.5,50,-0.0518,208.0209,0,11.1946,-0.0518
0,23.6,50,-0.0518,208.2369,0,11.1004,-0.0518
0,23.7,50,-0.0518,208.4527,0,11.0059,-0.0518
0,23.8,50,-0.0518,208.6684,0,10.911,-0.0518
0,23.9,50,-0.0518,208.8839,0,10.8157,-0.0518
0,24,50,-0.0518,209.0992,0,10.7201,-0.0518
0,24.1,50,-0.0518,209.3144,0,10.6241,-0.0518
0,24.2,50,-0.0518,209.5294,0,10.5277,-0.0518
0,24.3,50,-0.0518,209.7442,0,10.4309,-0.0518
0,24.4,50,-0.0518,209.9589,0,10.3338,-0.0518
0,24.5,50,-0.0518,210.1734,0,10.2362,-0.0518
0,24.6,50,-0.0518,210.3877,0,10.1383,-0.0518
0,24.7,50,-0.0518,210.6018,0,10.0401,-0.0518
0,24.8,50,-0.0518,210.8158,0,9.9414,-0.0518
0,24.9,50,-0.0518,211.0296,0,9.8424,-0.0518
0,25,50,-0.0518,211.2432,0,9.743,-0.0518
0,25.1,50,-0.0518,211.4567,0,9.6432,-0.0518
0,25.2,50,-0.0518,211.67,0,9.5431,-0.0518
0,25.3,50,-0.0518,211.8831,0,9.4426,-0.0518
0,25.4,50,-0.0518,212.096,0,9.3417,-0.0518
0,25.5,50,-0.0518,212.3088,0,9.2405,-0.0518
0,25.6,50,-0.0518,212.5213,0,9.1388,-0.0518
0,25.7,50,-0.0518,212.7337,0,9.0369,-0.0518
0,25.8,50,-0.0518,212.946,0,8.9345,-0.0518
0,25.9,50,-0.0518,213.158,0,8.8318,-0.0518
0,26,50,-0.0518,213.3699,0,8.7287,-0.0518
0,26.1,50,-0.0518,213.5816,0,8.6252,-0.0518
0,26.2,50,-0.0518,213.7931,0,8.5213,-0.0518
0,26.3,50,-0.0518,214.0044,0,8.4171,-0.0518
0,26.4,50,-0.0518,214.2155,0,8.3125,-0.0518
0,26.5,50,-0.0518,214.4265,0,8.2076,-0.0518
0,26.6,50,-0.0518,214.6373,0,8.1023,-0.0518
0,26.7,50,-0.0518,214.8478,0,7.9966,-0.0518
0,26.8,50,-0.0518,215.0582,0,7.8905,-0.0518
0,26.9,50,-0.0518,215.2685,0,7.7841,-0.0518
0,27,50,-0.0518,215.4785,0,7.6773,-0.0518
0,27.1,50,-0.0518,215.6883,0,7.5702,-0.0518
0,27.2,50,-0.0518,215.898,0,7.4627,-0.0518
0,27.3,50,-0.0518,216.1075,0,7.3548,-0.0518
0,27.4,50,-0.0518,216.3167,0,7.2465,-0.0518
0,27.5,50,-0.0518,216.5258,0,7.1379,-0.0518
0,27.6,50,-0.0518,216.7347,0,7.0289,-0.0518
0,27.7,50,-0.0518,216.9435,0,6.9196,-0.0518
0,27.8,50,-0.0518,217.152,0,6.8099,-0.0518
0,27.9,50,-0.0518,217.3603,0,6.6998,-0.0518
0,28,50,-0.0518,217.5684,0,6.5894,-0.0518
0,28.1,50,-0.0518,217.7764,0,6.4786,-0.0518
0,28.2,50,-0.0518,217.9841,0,6.3674,-0.0518
0,28.3,50,-0.0518,218.1917,0,6.2559,-0.0518
0,28.4,50,-0.0518,218.399,0,6.144,-0.0518
0,28.5,50,-0.0518,218.6062,0,6.0318,-0.0518
0,28.6,50,-0.0518,218.8132,0,5.9192,-0.0518
0,28.7,50,-0.0518,219.0199,0,5.8062,-0.0518
0,28.8,50,-0.0518,219.2265,0,5.6929,-0.0518
0,28.9,50,-0.0518,219.4329,0,5.5792,-0.0518
0,29,50,-0.0518,219.6391,0,5.4651,-0.0518
0,29.1,50,-0.0518,219.845,0,5.3507,-0.0518
0,29.2,50,-0.0518,220.0508,0,5.2359,-0.0518
0,29.3,50,-0.0518,220.2564,0,5.1208,-0.0518
0,29.4,50,-0.0518,220.4618,0,5.0053,-0.0518
0,29.5,50,-0.0518,220.6669,0,4.8895,-0.0518
0,29.6,50,-0.0518,220.8719,0,4.7733,-0.0518
0,29.7,50,-0.0518,221.0767,0,4.6567,-0.0518
0,29.8,50,-0.0518,221.2812,0,4.5398,-0.0518
0,29.9,50,-0.0518,221.4856,0,4.4225,-0.0518
0,30,50,-0.0518,221.6898,0,4.3049,-0.0518
0,30.1,50,-0.0518,221.8937,0,4.1869,-0.0518
0,30.2,50,-0.0518,222.0975,0,4.0686,-0.0518
0,30.3,50,-0.0518,222.301,0,3.9499,-0.0518
0,30.4,50,-0.0518,222.5043,0,3.8308,-0.0518
0,30.5,50,-0.0518,222.7074,0,3.7114,-0.0518
0,30.6,50,-0.0518,222.9104,0,3.5916,-0.0518
0,30.7,50,-0.0518,223.1131,0,3.4715,-0.0518
0,30.8,50,-0.0518,223.3156,0,3.351,-0.0518
0,30.9,50,-0.0518,223.5178,0,3.2302,-0.0518
0,31,50,-0.0518,223.7199,0,3.109,-0.0518
0,31.1,50,-0.0518,223.9218,0,2.9875,-0.0518
0,31.2,50,-0.0518,224.1234,0,2.8656,-0.0518
0,31.3,50,-0.0518,224.3249,0,2.7434,-0.0518
0,31.4,50,-0.0518,224.5261,0,2.6208,-0.0518
0,31.5,50,-0.0518,224.7271,0,2.4979,-0.0518
0,31.6,50,-0.0518,224.9279,0,2.3746,-0.0518
0,31.7,50,-0.0518,225.1284,0,2.251,-0.0518
0,31.8,50,-0.0518,225.3288,0,2.127,-0.0518
0,31.9,50,-0.0518,225.5289,0,2.0026,-0.0518
0,32,50,-0.0518,225.7289,0,1.878,-0.0518
0,32.1,50,-0.0518,225.9286,0,1.7529,-0.0518
0,32.2,50,-0.0518,226.1281,0,1.6275,-0.0518
0,32.3,50,-0.0518,226.3273,0,1.5018,-0.0518
0,32.4,50,-0.0518,226.5264,0,1.3757,-0.0518
0,32.5,50,-0.0518,226.7252,0,1.2493,-0.0518
0,32.6,50,-0.0518,226.9238,0,1.1225,-0.0518
0,32.7,50,-0.0518,227.1222,0,0.9954,-0.0518
0,32.8,50,-0.0518,227.3204,0,0.868,-0.0518
0,32.9,50,-0.0518,227.5183,0,0.7401,-0.0518
0,33,50,-0.0518,227.716,0,0.612,-0.0518
0,33.1,50,-0.0518,227.9135,0,0.4835,-0.0518
0,33.2,50,-0.0518,228.1108,0,0.3546,-0.0518
0,33.3,50,-0.0518,228.3078,0,0.2254,-0.0518
0,33.4,50,-0.0518,228.5047,0,0.0959,-0.0518
0,33.5,50,-0.0518,228.7013,0,-0.034,-0.0518
0,33.6,50,-0.0518,228.8976,0,-0.1642,-0.0518
0,33.7,50,-0.0518,229.0938,0,-0.2947,-0.0518
0,33.8,50,-0.0518,229.2897,0,-0.4256,-0.0518
0,33.9,50,-0.0518,229.4854,0,-0.5569,-0.0518
0,34,50,-0.0518,229.6808,0,-0.6885,-0.0518
0,34.1,50,-0.0518,229.876,0,-0.8204,-0.0518
0,34.2,50,-0.0518,230.071,0,-0.9527,-0.0518
0,34.3,50,-0.0518,230.2658,0,-1.0853,-0.0518
0,34.4,50,-0.0518,230.4603,0,-1.2182,-0.0518
0,34.5,50,-0.0518,230.6546,0,-1.3515,-0.0518
0,34.6,50,-0.0518,230.8487,0,-1.4851,-0.0518
0,34.7,50,-0.0518,231.0425,0,-1.6191,-0.0518
0,34.8,50,-0.0518,231.2361,0,-1.7534,-0.0518
0,34.9,50,-0.0518,231.4295,0,-1.888,-0.0518
0,35,50,-0.0518,231.6226,0,-2.023,-0.0518
0,35.1,50,-0.0518,231.8155,0,-2.1583,-0.0518
0,35.2,50,-0.0518,232.0081,0,-2.294,-0.0518
0,35.3,50,-0.0518,232.2005,0,-2.43,-0.0518
0,35.4,50,-0.0518,232.3927,0,-2.5663,-0.0518
0,35.5,50,-0.0518,232.5847,0,-2.7029,-0.0518
0,35.6,50,-0.0518,232.7764,0,-2.8399,-0.0518
0,35.7,50,-0.0518,232.9678,0,-2.9773,-0.0518
0,35.8,50,-0.0518,233.159,0,-3.1149,-0.0518
0,35.9,50,-0.0518,233.3501,0,-3.2529,-0.0518
0,36,50,-0.0518,233.5408,0,-3.3913,-0.0518
0,36.1,50,-0.0518,233.7313,0,-3.5299,-0.0518
0,36.2,50,-0.0518,233.9215,0,-3.6689,-0.0518
0,36.3,50,-0.0518,234.1115,0,-3.8082,-0.0518
0,36.4,50,-0.0518,234.3013,0,-3.9479,-0.0518
0,36.5,50,-0.0518,234.4908,0,-4.0879,-0.0518
0,36.6,50,-0.0518,234.6801,0,-4.2282,-0.0518
0,36.7,50,-0.0518,234.8692,0,-4.3688,-0.0518
0,36.8,50,-0.0518,235.058,0,-4.5098,-0.0518
0,36.9,50,-0.0518,235.2465,0,-4.6511,-0.0518
0,37,50,-0.0518,235.4348,0,-4.7927,-0.0518
0,37.1,50,-0.0518,235.6228,0,-4.9347,-0.0518
0,37.2,50,-0.0518,235.8107,0,-5.077,-0.0518
0,37.3,50,-0.0518,235.9982,0,-5.2196,-0.0518
0,37.4,50,-0.0518,236.1855,0,-5.3626,-0.0518
0,37.5,50,-0.0518,236.3726,0,-5.5058,-0.0518
0,37.6,50,-0.0518,236.5594,0,-5.6494,-0.0518
0,37.7,50,-0.0518,236.7459,0,-5.7934,-0.0518
0,37.8,50,-0.0518,236.9322,0,-5.9376,-0.0518
0,37.9,50,-0.0518,237.1183,0,-6.0822,-0.0518
0,38,50,-0.0518,237.3041,0,-6.2271,-0.0518
0,38.1,50,-0.0518,237.4896,0,-6.3723,-0.0518
0,38.2,50,-0.0518,237.6749,0,-6.5179,-0.0518
0,38.3,50,-0.0518,237.8599,0,-6.6637,-0.0518
0,38.4,50,-0.0518,238.0447,0,-6.8099,-0.0518
0,38.5,50,-0.0518,238.2292,0,-6.9564,-0.0518
0,38.6,50,-0.0518,238.4135,0,-7.1033,-0.0518
0,38.7,50,-0.0518,238.5975,0,-7.2504,-0.0518
0,38.8,50,-0.0518,238.7813,0,-7.3979,-0.0518
0,38.9,50,-0.0518,238.9648,0,-7.5457,-0.0518
0,39,50,-0.0518,239.148,0,-7.6938,-0.0518
0,39.1,50,-0.0518,239.331,0,-7.8423,-0.0518
0,39.2,50,-0.0518,239.5137,0,-7.991,-0.0518
0,39.3,50,-0.0518,239.6962,0,-8.1401,-0.0518
0,39.4,50,-0.0518,239.8784,0,-8.2895,-0.0518
0,39.5,50,-0.0518,240.0603,0,-8.4392,-0.0518
0,39.6,50,-0.0518,240.242,0,-8.5892,-0.0518
0,39.7,50,-0.0518,240.4234,0,-8.7396,-0.0518
0,39.8,50,-0.0518,240.6046,0,-8.8903,-0.0518
0,39.9,50,-0.0518,240.7855,0,-9.0412,-0.0518
0,40,50,-0.0518,240.9661,0,-9.1925,-0.0518
0,40.1,50,-0.0518,241.1465,0,-9.3441,-0.0518
0,40.2,50,-0.0518,241.3266,0,-9.4961,-0.0518
0,40.3,50,-0.0518,241.5064,0,-9.6483,-0.0518
0,40.4,50,-0.0518,241.686,0,-9.8009,-0.0518
0,40.5,50,-0.0518,241.8652,0,-9.9537,-0.0518
0,40.6,50,-0.0518,242.0443,0,-10.1069,-0.0518
0,40.7,50,-0.0518,242.2231,0,-10.2604,-0.0518
0,40.8,50,-0.0518,242.4016,0,-10.4142,-0.0518
0,40.9,50,-0.0518,242.5798,0,-10.5683,-0.0518
0,41,50,-0.0518,242.7577,0,-10.7227,-0.0518
0,41.1,50,-0.0518,242.9354,0,-10.8775,-0.0518
0,41.2,50,-0.0518,243.1128,0,-11.0325,-0.0518
0,41.3,50,-0.0518,243.29,0,-11.1879,-0.0518
0,41.4,50,-0.0518,243.4669,0,-11.3435,-0.0518
0,41.5,50,-0.0518,243.6435,0,-11.4995,-0.0518
0,41.6,50,-0.0518,243.8198,0,-11.6558,-0.0518
0,41.7,50,-0.0518,243.9959,0,-11.8124,-0.0518
0,41.8,50,-0.0518,244.1716,0,-11.9693,-0.0518
0,41.9,50,-0.0518,244.3472,0,-12.1265,-0.0518
0,42,50,-0.0518,244.5224,0,-12.284,-0.0518
0,42.1,50,-0.0518,244.6974,0,-12.4418,-0.0518
0,42.2,50,-0.0518,244.8721,0,-12.5999,-0.0518
0,42.3,50,-0.0518,245.0465,0,-12.7583,-0.0518
0,42.4,50,-0.0518,245.2206,0,-12.9171,-0.0518
0,42.5,50,-0.0518,245.3945,0,-13.0761,-0.0518
0,42.6,50,-0.0518,245.568,0,-13.2354,-0.0518
0,42.7,50,-0.0518,245.7413,0,-13.3951,-0.0518
0,42.8,50,-0.0518,245.9144,0,-13.555,-0.0518
0,42.9,50,-0.0518,246.0871,0,-13.7152,-0.0518
0,43,50,-0.0518,246.2596,0,-13.8758,-0.0518
0,43.1,50,-0.0518,246.4317,0,-14.0366,-0.0518
0,43.2,50,-0.0518,246.6036,0,-14.1978,-0.0518
0,43.3,50,-0.0518,246.7753,0,-14.3592,-0.0518
0,43.4,50,-0.0518,246.9466,0,-14.521,-0.0518
0,43.5,50,-0.0518,247.1176,0,-14.683,-0.0518
0,43.6,50,-0.0518,247.2884,0,-14.8453,-0.0518
0,43.7,50,-0.0518,247.4589,0,-15.008,-0.0518
